year,rank,mojo_title,title_norm,domestic,imdb_id,source_row
2004,71,(T)Raumschiff Surprise - Periode 1,traumschiff_surprise_periode_1,76341401.0,,4015
2004,72,Tae Guk Gi: The Brotherhood of War,tae_guk_gi_the_brotherhood_of_war,76287982.0,,4016
2004,73,Crying Out Love in the Center of the World,crying_out_love_in_the_center_of_the_world,73611055.0,,4017
2004,74,Eternal Sunshine of the Spotless Mind,eternal_sunshine_of_the_spotless_mind,73388075.0,,4018
2004,75,Without a Paddle,without_a_paddle,73029190.0,,4019
2004,76,Around the World in 80 Days,around_the_world_in_80_days,72178895.0,,4020
2004,77,Anacondas: The Hunt for the Blood Orchid,anacondas_the_hunt_for_the_blood_orchid,70992898.0,,4021
2004,78,Taxi 2004 Re-release,taxi_2004_rerelease,70778329.0,,4022
2004,79,A Cinderella Story,a_cinderella_story,70080371.0,,4023
2004,80,A Very Long Engagement,a_very_long_engagement,69424389.0,,4024
2004,81,Barbershop 2: Back in Business,barbershop_2_back_in_business,65991448.0,,4025
2004,82,Taking Lives,taking_lives,65470529.0,,4026
2004,83,Miracle,miracle,64445708.0,,4027
2004,84,After the Sunset,after_the_sunset,62657868.0,,4028
2004,85,Two Brothers,two_brothers,62172050.0,,4029
2004,86,Friday Night Lights,friday_night_lights,61950770.0,,4030
2004,87,In Good Company,in_good_company,61315215.0,,4031
2004,88,Sky Captain and the World of Tomorrow,sky_captain_and_the_world_of_tomorrow,57947036.0,,4032
2004,89,Cellular,cellular,57678321.0,,4033
2004,90,The Motorcycle Diaries,the_motorcycle_diaries,57663224.0,,4034
2004,91,Seven Dwarves,seven_dwarves,57410311.0,,4035
2004,92,Walking Tall,walking_tall,57223890.0,,4036
2004,93,Spanglish,spanglish,55470154.0,,4037
2004,94,The Punisher,the_punisher,54700105.0,,4038
2004,95,Open Water,open_water,54683487.0,,4039
2004,96,Team America: World Police,team_america_world_police,50826898.0,,4040
2004,97,You Got Served,you_got_served,50576805.0,,4041
2004,98,Raising Helen,raising_helen,49718611.0,,4042
2004,99,Fat Albert,fat_albert,48551322.0,,4043
2004,100,Be with You,be_with_you,46616207.0,,4044
2005,1,Harry Potter and the Goblet of Fire,harry_potter_and_the_goblet_of_fire,895921036.0,,4145
2005,2,Star Wars: Episode III - Revenge of the Sith,star_wars_episode_iii_revenge_of_the_sith,868352530.0,,4146
2005,3,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",the_chronicles_of_narnia_the_lion_the_witch_and_the_wardrobe,745013115.0,,4147
2005,4,War of the Worlds,war_of_the_worlds,603873119.0,,4148
2005,5,King Kong,king_kong,556906378.0,,4149
2005,6,Madagascar,madagascar,542063846.0,,4150
2005,7,Mr. & Mrs. Smith,mr_mrs_smith,487287646.0,,4151
2005,8,Charlie and the Chocolate Factory,charlie_and_the_chocolate_factory,474968763.0,,4152
2005,9,Batman Begins,batman_begins,373443774.0,,4153
2005,10,Hitch,hitch,371594210.0,,4154
2005,11,Fantastic Four,fantastic_four,333535934.0,,4155
2005,12,Chicken Little,chicken_little,314432837.0,,4156
2005,13,Wedding Crashers,wedding_crashers,288467645.0,,4157
2005,14,Robots,robots,262511490.0,,4158
2005,15,Constantine,constantine,230884728.0,,4159
2005,16,Flightplan,flightplan,223387299.0,,4160
2005,17,Kingdom of Heaven,kingdom_of_heaven,218122627.0,,4161
2005,18,Fun with Dick and Jane,fun_with_dick_and_jane,204681899.0,,4162
2005,19,The Pacifier,the_pacifier,198636868.0,,4163
2005,20,Wallace & Gromit: The Curse of the Were-Rabbit,wallace_gromit_the_curse_of_the_wererabbit,192614977.0,,4164
2005,21,The Longest Yard,the_longest_yard,191466556.0,,4165
2005,22,Walk the Line,walk_the_line,186797986.0,,4166
2005,23,Brokeback Mountain,brokeback_mountain,178062759.0,,4167
2005,24,The 40-Year-Old Virgin,the_40yearold_virgin,177378645.0,,4168
2005,25,The Ring Two,the_ring_two,163995949.0,,4169
2005,26,The Island,the_island,162949164.0,,4170
2005,27,The Interpreter,the_interpreter,162944923.0,,4171
2005,28,Memoirs of a Geisha,memoirs_of_a_geisha,162242962.0,,4172
2005,29,Sin City,sin_city,158733820.0,,4173
2005,30,Monster-in-Law,monsterinlaw,155457327.0,,4174
2005,31,Saw II,saw_ii,147748505.0,,4175
2005,32,The Exorcism of Emily Rose,the_exorcism_of_emily_rose,145166804.0,,4176
2005,33,Herbie Fully Loaded,herbie_fully_loaded,144146816.0,,4177
2005,34,The Legend of Zorro,the_legend_of_zorro,142400065.0,,4178
2005,35,Bewitched,bewitched,131426169.0,,4179
2005,36,Munich,munich,130982129.0,,4180
2005,37,Cheaper by the Dozen 2,cheaper_by_the_dozen_2,130154568.0,,4181
2005,38,March of the Penguins,march_of_the_penguins,127392693.0,,4182
2005,39,Nanny McPhee,nanny_mcphee,123276807.0,,4183
2005,40,Hide and Seek,hide_and_seek,123204920.0,,4184
2005,41,Pride & Prejudice,pride_prejudice,121616555.0,,4185
2005,42,Sahara,sahara,119240351.0,,4186
2005,43,Corpse Bride,corpse_bride,118090836.0,,4187
2005,44,The Dukes of Hazzard,the_dukes_of_hazzard,111069515.0,,4188
2005,45,Hoodwinked!,hoodwinked,110013167.0,,4189
2005,46,Cinderella Man,cinderella_man,108539911.0,,4190
2005,47,The Amityville Horror,the_amityville_horror,107516369.0,,4191
2005,48,The Brothers Grimm,the_brothers_grimm,105316267.0,,4192
2005,49,The Hitchhiker's Guide to the Galaxy,the_hitchhikers_guide_to_the_galaxy,104478416.0,,4193
2005,50,Guess Who,guess_who,103121466.0,,4194
2005,51,Just Like Heaven,just_like_heaven,102854431.0,,4195
2005,52,Miss Congeniality 2: Armed & Fabulous,miss_congeniality_2_armed_fabulous,101393569.0,,4196
2005,53,Crash,crash,98410061.0,,4197
2005,54,Are We There Yet?,are_we_there_yet,97918663.0,,4198
2005,55,Jarhead,jarhead,97076152.0,,4199
2005,56,Red Eye,red_eye,96258201.0,,4200
2005,57,Be Cool,be_cool,95763716.0,,4201
2005,58,The Skeleton Key,the_skeleton_key,93983911.0,,4202
2005,59,Syriana,syriana,93974620.0,,4203
2005,60,The Family Stone,the_family_stone,92884429.0,,4204
2005,61,Four Brothers,four_brothers,92374674.0,,4205
2005,62,White Noise,white_noise,91196419.0,,4206
2005,63,Racing Stripes,racing_stripes,90754475.0,,4207
2005,64,Transporter 2,transporter_2,89083229.0,,4208
2005,65,Rumor Has It...,rumor_has_it,88933562.0,,4209
2005,66,Sky High,sky_high,86369815.0,,4210
2005,67,Match Point,match_point,85638656.0,,4211
2005,68,In Her Shoes,in_her_shoes,83697473.0,,4212
2005,69,The Constant Gardener,the_constant_gardener,82466670.0,,4213
2005,70,Stealth,stealth,79268322.0,,4214
2005,71,Hostage,hostage,77608617.0,,4215
2005,72,Coach Carter,coach_carter,76669554.0,,4216
2005,73,The King and the Clown,the_king_and_the_clown,74466867.0,,4217
2005,74,"Yours, Mine & Ours",yours_mine_ours,72662923.0,,4218
2005,75,Lord of War,lord_of_war,72617068.0,,4219
2005,76,The Adventures of Sharkboy and Lavagirl 3-D,the_adventures_of_sharkboy_and_lavagirl_3d,71992655.0,,4220
2005,77,xXx: State of the Union,xxx_state_of_the_union,71410636.0,,4221
2005,78,House of Wax,house_of_wax,68766121.0,,4222
2005,79,Prime,prime,67937494.0,,4223
2005,80,Boogeyman,boogeyman,67192859.0,,4224
2005,81,Zathura: A Space Adventure,zathura_a_space_adventure,65079104.0,,4225
2005,82,Valiant,valiant,61746888.0,,4226
2005,83,A History of Violence,a_history_of_violence,61385065.0,,4227
2005,84,Son of the Mask,son_of_the_mask,59981548.0,,4228
2005,85,Must Love Dogs,must_love_dogs,58231520.0,,4229
2005,86,Doom,doom,58072119.0,,4230
2005,87,Derailed,derailed,57479076.0,,4231
2005,88,The Descent,the_descent,57051053.0,,4232
2005,89,Elektra,elektra,56995646.0,,4233
2005,90,Kicking & Screaming,kicking_screaming,56070433.0,,4234
2005,91,"Good Night, and Good Luck.",good_night_and_good_luck,54641191.0,,4235
2005,92,Æon Flux,æon_flux,53321673.0,,4236
2005,93,Pooh's Heffalump Movie,poohs_heffalump_movie,52858433.0,,4237
2005,94,Elizabethtown,elizabethtown,52164016.0,,4238
2005,95,Just Friends,just_friends,50912434.0,,4239
2005,96,Unleashed,unleashed,50871113.0,,4240
2005,97,Diary of a Mad Black Woman,diary_of_a_mad_black_woman,50652203.0,,4241
2005,98,Fever Pitch,fever_pitch,50605163.0,,4242
2005,99,Capote,capote,49327405.0,,4243
2005,100,Broken Flowers,broken_flowers,47329961.0,,4244
2006,1,Pirates of the Caribbean: Dead Man's Chest,pirates_of_the_caribbean_dead_mans_chest,1066179725.0,,4345
2006,2,The Da Vinci Code,the_da_vinci_code,760006945.0,,4346
2006,3,Ice Age: The Meltdown,ice_age_the_meltdown,660998756.0,,4347
2006,4,Casino Royale,casino_royale,606000064.0,,4348
2006,5,Night at the Museum,night_at_the_museum,574480841.0,,4349
2006,6,Cars,cars,461983149.0,,4350
2006,7,X-Men: The Last Stand,xmen_the_last_stand,460435291.0,,4351
2006,8,Mission: Impossible III,mission_impossible_iii,398479497.0,,4352
2006,9,Superman Returns,superman_returns,391081192.0,,4353
2006,10,Happy Feet,happy_feet,384335608.0,,4354
2006,11,Over the Hedge,over_the_hedge,339795890.0,,4355
2006,12,The Devil Wears Prada,the_devil_wears_prada,326710203.0,,4356
2006,13,The Pursuit of Happyness,the_pursuit_of_happyness,307127625.0,,4357
2006,14,The Departed,the_departed,291465034.0,,4358
2006,15,Borat,borat,262552893.0,,4359
2006,16,Eragon,eragon,250425512.0,,4360
2006,17,Click,click,240685326.0,,4361
2006,18,The Holiday,the_holiday,205844805.0,,4362
2006,19,The Break-Up,the_breakup,205668210.0,,4363
2006,20,Open Season,open_season,200811689.0,,4364
2006,21,Inside Man,inside_man,186003591.0,,4365
2006,22,Poseidon,poseidon,181674817.0,,4366
2006,23,Deja Vu,deja_vu,180557550.0,,4367
2006,24,Flushed Away,flushed_away,178281554.0,,4368
2006,25,Scary Movie 4,scary_movie_4,178262620.0,,4369
2006,26,Blood Diamond,blood_diamond,171720398.0,,4370
2006,27,Saw III,saw_iii,164874275.0,,4371
2006,28,The Pink Panther,the_pink_panther,164115897.0,,4372
2006,29,Miami Vice,miami_vice,163794509.0,,4373
2006,30,Talladega Nights: The Ballad of Ricky Bobby,talladega_nights_the_ballad_of_ricky_bobby,163362095.0,,4374
2006,31,World Trade Center,world_trade_center,163247198.0,,4375
2006,32,The Fast and the Furious: Tokyo Drift,the_fast_and_the_furious_tokyo_drift,158964610.0,,4376
2006,33,Rocky Balboa,rocky_balboa,155929020.0,,4377
2006,34,Dreamgirls,dreamgirls,155430335.0,,4378
2006,35,Charlotte's Web,charlottes_web,148964090.0,,4379
2006,36,Garfield: A Tail of Two Kitties,garfield_a_tail_of_two_kitties,143325970.0,,4380
2006,37,Monster House,monster_house,141861243.0,,4381
2006,38,Big Momma's House 2,big_mommas_house_2,141522961.0,,4382
2006,39,Babel,babel,135330182.0,,4383
2006,40,Perfume: The Story of a Murderer,perfume_the_story_of_a_murderer,135039924.0,,4384
2006,41,V for Vendetta,v_for_vendetta,132511035.0,,4385
2006,42,"You, Me and Dupree",you_me_and_dupree,130628903.0,,4386
2006,43,Failure to Launch,failure_to_launch,130224158.0,,4387
2006,44,The Queen,the_queen,123384128.0,,4388
2006,45,Apocalypto,apocalypto,120654337.0,,4389
2006,46,Eight Below,eight_below,120455994.0,,4390
2006,47,The Omen,the_omen,119974972.0,,4391
2006,48,Final Destination 3,final_destination_3,118890272.0,,4392
2006,49,Barnyard,barnyard,116755080.0,,4393
2006,50,The Lake House,the_lake_house,114830111.0,,4394
2006,51,Step Up,step_up,114194847.0,,4395
2006,52,Underworld: Evolution,underworld_evolution,111476513.0,,4396
2006,53,The Santa Clause 3: The Escape Clause,the_santa_clause_3_the_escape_clause,110768122.0,,4397
2006,54,The Prestige,the_prestige,109676311.0,,4398
2006,55,Arthur and the Invisibles,arthur_and_the_invisibles,107944236.0,,4399
2006,56,Little Man,little_man,104003322.0,,4400
2006,57,The Wild,the_wild,102338515.0,,4401
2006,58,Little Miss Sunshine,little_miss_sunshine,101058954.0,,4402
2006,59,Silent Hill,silent_hill,100605135.0,,4403
2006,60,The Good Shepherd,the_good_shepherd,100266865.0,,4404
2006,61,Nacho Libre,nacho_libre,99255460.0,,4405
2006,62,Deep Sea,deep_sea,98230905.0,,4406
2006,63,The Guardian,the_guardian,94973540.0,,4407
2006,64,The Host,the_host,89431890.0,,4408
2006,65,The Illusionist,the_illusionist,87892388.0,,4409
2006,66,RV,rv,87528173.0,,4410
2006,67,The Shaggy Dog,the_shaggy_dog,87134280.0,,4411
2006,68,Date Movie,date_movie,85749034.0,,4412
2006,69,Volver,volver,85585177.0,,4413
2006,70,Jackass Number Two,jackass_number_two,84645164.0,,4414
2006,71,French Fried Vacation 3: Friends Forever,french_fried_vacation_3_friends_forever,84152064.0,,4415
2006,72,Pan's Labyrinth,pans_labyrinth,83850267.0,,4416
2006,73,Firewall,firewall,82751189.0,,4417
2006,74,Hostel,hostel,81979826.0,,4418
2006,75,The Sentinel,the_sentinel,78810595.0,,4419
2006,76,Curse of the Golden Flower,curse_of_the_golden_flower,78568977.0,,4420
2006,77,The Lives of Others,the_lives_of_others,77356942.0,,4421
2006,78,United 93,united_93,76700659.0,,4422
2006,79,Lady in the Water,lady_in_the_water,72785169.0,,4423
2006,80,The Grudge 2,the_grudge_2,70711175.0,,4424
2006,81,Children of Men,children_of_men,70455770.0,,4425
2006,82,The Hills Have Eyes,the_hills_have_eyes,70008952.0,,4426
2006,83,Curious George,curious_george,69865924.0,,4427
2006,84,John Tucker Must Die,john_tucker_must_die,68844775.0,,4428
2006,85,Letters from Iwo Jima,letters_from_iwo_jima,68673228.0,,4429
2006,86,Tales from Earthsea,tales_from_earthsea,68625104.0,,4430
2006,87,Fearless,fearless,68072848.0,,4431
2006,88,When a Stranger Calls,when_a_stranger_calls,67062123.0,,4432
2006,89,Take the Lead,take_the_lead,66499627.0,,4433
2006,90,Flags of Our Fathers,flags_of_our_fathers,65900249.0,,4434
2006,91,16 Blocks,16_blocks,65664721.0,,4435
2006,92,The Benchwarmers,the_benchwarmers,64962629.0,,4436
2006,93,Madea's Family Reunion,madeas_family_reunion,63368939.0,,4437
2006,94,Snakes on a Plane,snakes_on_a_plane,62022014.0,,4438
2006,95,My Super Ex-Girlfriend,my_super_exgirlfriend,61108981.0,,4439
2006,96,Marie Antoinette,marie_antoinette,60917189.0,,4440
2006,97,Limit of Love: Umizaru,limit_of_love_umizaru,60369589.0,,4441
2006,98,Invincible,invincible,58480828.0,,4442
2006,99,She's the Man,shes_the_man,57194667.0,,4443
2006,100,Lucky Number Slevin,lucky_number_slevin,56308881.0,,4444
2007,1,Pirates of the Caribbean: At World's End,pirates_of_the_caribbean_at_worlds_end,960996492.0,,4545
2007,2,Harry Potter and the Order of the Phoenix,harry_potter_and_the_order_of_the_phoenix,938212738.0,,4546
2007,3,Spider-Man 3,spiderman_3,894983373.0,,4547
2007,4,Shrek the Third,shrek_the_third,813367380.0,,4548
2007,5,Transformers,transformers,709709780.0,,4549
2007,6,Ratatouille,ratatouille,623726085.0,,4550
2007,7,I Am Legend,i_am_legend,585410052.0,,4551
2007,8,The Simpsons Movie,the_simpsons_movie,536414270.0,,4552
2007,9,National Treasure: Book of Secrets,national_treasure_book_of_secrets,459242249.0,,4553
2007,10,300,300,456068181.0,,4554
2007,11,The Bourne Ultimatum,the_bourne_ultimatum,444100035.0,,4555
2007,12,Live Free or Die Hard,live_free_or_die_hard,388156011.0,,4556
2007,13,The Golden Compass,the_golden_compass,372234864.0,,4557
2007,14,Alvin and the Chipmunks,alvin_and_the_chipmunks,365352546.0,,4558
2007,15,Enchanted,enchanted,340487652.0,,4559
2007,16,Ocean's Thirteen,oceans_thirteen,311312624.0,,4560
2007,17,Fantastic Four: Rise of the Silver Surfer,fantastic_four_rise_of_the_silver_surfer,301913131.0,,4561
2007,18,Bee Movie,bee_movie,293514336.0,,4562
2007,19,American Gangster,american_gangster,269755430.0,,4563
2007,20,Rush Hour 3,rush_hour_3,258097122.0,,4564
2007,21,Wild Hogs,wild_hogs,253625427.0,,4565
2007,22,Juno,juno,232372681.0,,4566
2007,23,Mr. Bean's Holiday,mr_beans_holiday,232225908.0,,4567
2007,24,Ghost Rider,ghost_rider,228738393.0,,4568
2007,25,Knocked Up,knocked_up,219922417.0,,4569
2007,26,Hairspray,hairspray,203552922.0,,4570
2007,27,Beowulf,beowulf,196393745.0,,4571
2007,28,I Now Pronounce You Chuck & Larry,i_now_pronounce_you_chuck_larry,187134117.0,,4572
2007,29,Knowing,knowing,183658498.0,,4573
2007,30,The Bucket List,the_bucket_list,175372502.0,,4574
2007,31,Evan Almighty,evan_almighty,174440724.0,,4575
2007,32,No Country for Old Men,no_country_for_old_men,171627166.0,,4576
2007,33,Superbad,superbad,170812574.0,,4577
2007,34,Meet the Robinsons,meet_the_robinsons,169333034.0,,4578
2007,35,Norbit,norbit,159814490.0,,4579
2007,36,P.S. I Love You,ps_i_love_you,156835339.0,,4580
2007,37,Sweeney Todd: The Demon Barber of Fleet Street,sweeney_todd_the_demon_barber_of_fleet_street,153383627.0,,4581
2007,38,Surf's Up,surfs_up,152005713.0,,4582
2007,39,The Game Plan,the_game_plan,147880543.0,,4583
2007,40,Resident Evil: Extinction,resident_evil_extinction,147717833.0,,4584
2007,41,Music and Lyrics,music_and_lyrics,145896422.0,,4585
2007,42,Blades of Glory,blades_of_glory,145710347.0,,4586
2007,43,Saw IV,saw_iv,139352633.0,,4587
2007,44,Bridge to Terabithia,bridge_to_terabithia,137587063.0,,4588
2007,45,Stardust,stardust,137515140.0,,4589
2007,46,1408,1408,132963417.0,,4590
2007,47,Aliens vs. Predator: Requiem,aliens_vs_predator_requiem,130290885.0,,4591
2007,48,Atonement,atonement,129266061.0,,4592
2007,49,The Heartbreak Kid,the_heartbreak_kid,128453183.0,,4593
2007,50,Charlie Wilson's War,charlie_wilsons_war,119483446.0,,4594
2007,51,Disturbia,disturbia,118114220.0,,4595
2007,52,Earth,earth,108975160.0,,4596
2007,53,The Water Horse,the_water_horse,103967384.0,,4597
2007,54,Hitman,hitman,101276318.0,,4598
2007,55,Fred Claus,fred_claus,97838349.0,,4599
2007,56,TMNT,tmnt,95797812.0,,4600
2007,57,Shooter,shooter,95696996.0,,4601
2007,58,Michael Clayton,michael_clayton,92991835.0,,4602
2007,59,No Reservations,no_reservations,92601050.0,,4603
2007,60,Fracture,fracture,92011561.0,,4604
2007,61,Epic Movie,epic_movie,87238158.0,,4605
2007,62,The Kingdom,the_kingdom,87019158.0,,4606
2007,63,La Vie En Rose,la_vie_en_rose,86274793.0,,4607
2007,64,Zodiac,zodiac,84785914.0,,4608
2007,65,Premonition,premonition,84146832.0,,4609
2007,66,Hannibal Rising,hannibal_rising,82169884.0,,4610
2007,67,Rabbit Without Ears,rabbit_without_ears,81744033.0,,4611
2007,68,Hot Fuzz,hot_fuzz,80577265.0,,4612
2007,69,Halloween,halloween,80460948.0,,4613
2007,70,The Orphanage,the_orphanage,78638987.0,,4614
2007,71,The Number 23,the_number_23,77677553.0,,4615
2007,72,Next,next,77621983.0,,4616
2007,73,There Will Be Blood,there_will_be_blood,76181545.0,,4617
2007,74,Hero,hero,76089199.0,,4618
2007,75,Elizabeth: The Golden Age,elizabeth_the_golden_age,75782758.0,,4619
2007,76,30 Days of Night,30_days_of_night,75513170.0,,4620
2007,77,Stomp the Yard,stomp_the_yard,75511123.0,,4621
2007,78,Dragon Wars: D-War,dragon_wars_dwar,75108817.0,,4622
2007,79,The Kite Runner,the_kite_runner,75011029.0,,4623
2007,80,Perfect Stranger,perfect_stranger,73534117.0,,4624
2007,81,License to Wed,license_to_wed,70181325.0,,4625
2007,82,3:10 to Yuma,310_to_yuma,70016220.0,,4626
2007,83,The Brave One,the_brave_one,69787394.0,,4627
2007,84,Because I Said So,because_i_said_so,69485490.0,,4628
2007,85,Mr. Magorium's Wonder Emporium,mr_magoriums_wonder_emporium,69474661.0,,4629
2007,86,Dan in Real Life,dan_in_real_life,68471669.0,,4630
2007,87,"Lust, Caution",lust_caution,67091915.0,,4631
2007,88,August Rush,august_rush,66122026.0,,4632
2007,89,Underdog,underdog,65270477.0,,4633
2007,90,Taxi 4,taxi_4,65125001.0,,4634
2007,91,28 Weeks Later,28_weeks_later,65048678.0,,4635
2007,92,Lions for Lambs,lions_for_lambs,64811540.0,,4636
2007,93,The Reaping,the_reaping,62771059.0,,4637
2007,94,Good Luck Chuck,good_luck_chuck,59768495.0,,4638
2007,95,Are We Done Yet?,are_we_done_yet,58388068.0,,4639
2007,96,The Mist,the_mist,57470220.0,,4640
2007,97,Smokin' Aces,smokin_aces,57232879.0,,4641
2007,98,Into the Wild,into_the_wild,56674477.0,,4642
2007,99,Eastern Promises,eastern_promises,56106607.0,,4643
2007,100,Why Did I Get Married?,why_did_i_get_married,55862886.0,,4644
2008,1,The Dark Knight,the_dark_knight,1003845358.0,,4745
2008,2,Indiana Jones and the Kingdom of the Crystal Skull,indiana_jones_and_the_kingdom_of_the_crystal_skull,786636033.0,,4746
2008,3,Kung Fu Panda,kung_fu_panda,631744560.0,,4747
2008,4,Hancock,hancock,629443428.0,,4748
2008,5,Mamma Mia!,mamma_mia,610002542.0,,4749
2008,6,Madagascar: Escape 2 Africa,madagascar_escape_2_africa,603900354.0,,4750
2008,7,Quantum of Solace,quantum_of_solace,589580694.0,,4751
2008,8,Iron Man,iron_man,585366247.0,,4752
2008,9,WALL·E,wall·e,521311860.0,,4753
2008,10,The Chronicles of Narnia: Prince Caspian,the_chronicles_of_narnia_prince_caspian,419665568.0,,4754
2008,11,Sex and the City,sex_and_the_city,418765321.0,,4755
2008,12,Twilight,twilight,407227433.0,,4756
2008,13,The Mummy: Tomb of the Dragon Emperor,the_mummy_tomb_of_the_dragon_emperor,403449830.0,,4757
2008,14,Slumdog Millionaire,slumdog_millionaire,378410113.0,,4758
2008,15,Wanted,wanted,342463063.0,,4759
2008,16,The Curious Case of Benjamin Button,the_curious_case_of_benjamin_button,335802786.0,,4760
2008,17,Bolt,bolt,309979994.0,,4761
2008,18,Horton Hears a Who!,horton_hears_a_who,298572799.0,,4762
2008,19,Gran Torino,gran_torino,269958228.0,,4763
2008,20,"10,000 BC",10000_bc,269784201.0,,4764
2008,21,The Incredible Hulk,the_incredible_hulk,264770996.0,,4765
2008,22,Marley & Me,marley_me,255743093.0,,4766
2008,23,High School Musical 3: Senior Year,high_school_musical_3_senior_year,252909177.0,,4767
2008,24,Welcome to the Sticks,welcome_to_the_sticks,245144417.0,,4768
2008,25,Journey to the Center of the Earth,journey_to_the_center_of_the_earth,244232688.0,,4769
2008,26,The Day the Earth Stood Still,the_day_the_earth_stood_still,233093859.0,,4770
2008,27,Get Smart,get_smart,230685453.0,,4771
2008,28,Taken,taken,226837760.0,,4772
2008,29,Jumper,jumper,225132113.0,,4773
2008,30,Yes Man,yes_man,223241637.0,,4774
2008,31,What Happens in Vegas,what_happens_in_vegas,219375562.0,,4775
2008,32,Bedtime Stories,bedtime_stories,212874864.0,,4776
2008,33,Australia,australia,211788739.0,,4777
2008,34,You Don't Mess with the Zohan,you_dont_mess_with_the_zohan,204313400.0,,4778
2008,35,Ponyo,ponyo,204171845.0,,4779
2008,36,Valkyrie,valkyrie,201545517.0,,4780
2008,37,Tropic Thunder,tropic_thunder,195703047.0,,4781
2008,38,Eagle Eye,eagle_eye,178767383.0,,4782
2008,39,Cloverfield,cloverfield,172394180.0,,4783
2008,40,Seven Pounds,seven_pounds,169748929.0,,4784
2008,41,Hellboy II: The Golden Army,hellboy_ii_the_golden_army,168319243.0,,4785
2008,42,The Spiderwick Chronicles,the_spiderwick_chronicles,164170327.0,,4786
2008,43,Four Christmases,four_christmases,164112721.0,,4787
2008,44,Burn After Reading,burn_after_reading,163728902.0,,4788
2008,45,The Happening,the_happening,163403799.0,,4789
2008,46,27 Dresses,27_dresses,162655351.0,,4790
2008,47,21,21,159808370.0,,4791
2008,48,Vantage Point,vantage_point,152039882.0,,4792
2008,49,Step Up 2: The Streets,step_up_2_the_streets,150816700.0,,4793
2008,50,Beverly Hills Chihuahua,beverly_hills_chihuahua,149292488.0,,4794
2008,51,Asterix at the Olympic Games,asterix_at_the_olympic_games,131856927.0,,4795
2008,52,Red Cliff,red_cliff,129708433.0,,4796
2008,53,The Forbidden Kingdom,the_forbidden_kingdom,128779982.0,,4797
2008,54,Step Brothers,step_brothers,128107642.0,,4798
2008,55,Body of Lies,body_of_lies,115900897.0,,4799
2008,56,Saw V,saw_v,113864059.0,,4800
2008,57,Changeling,changeling,113398237.0,,4801
2008,58,Rambo,rambo,113244290.0,,4802
2008,59,Fool's Gold,fools_gold,111231041.0,,4803
2008,60,Transporter 3,transporter_3,108979549.0,,4804
2008,61,The Reader,the_reader,108902486.0,,4805
2008,62,Made of Honor,made_of_honor,106407672.0,,4806
2008,63,Forgetting Sarah Marshall,forgetting_sarah_marshall,105833257.0,,4807
2008,64,Pineapple Express,pineapple_express,101624843.0,,4808
2008,65,Nim's Island,nims_island,100104565.0,,4809
2008,66,Vicky Cristina Barcelona,vicky_cristina_barcelona,96409830.0,,4810
2008,67,Speed Racer,speed_racer,93945766.0,,4811
2008,68,Role Models,role_models,92649419.0,,4812
2008,69,Max Payne,max_payne,87066930.0,,4813
2008,70,The Tale of Despereaux,the_tale_of_despereaux,86957280.0,,4814
2008,71,Meet the Spartans,meet_the_spartans,85897593.0,,4815
2008,72,Nights in Rodanthe,nights_in_rodanthe,84375346.0,,4816
2008,73,The Strangers,the_strangers,82410456.0,,4817
2008,74,Righteous Kill,righteous_kill,78460699.0,,4818
2008,75,The Other Boleyn Girl,the_other_boleyn_girl,78199679.0,,4819
2008,76,Mirrors,mirrors,78094714.0,,4820
2008,77,Death Race,death_race,76014335.0,,4821
2008,78,Revolutionary Road,revolutionary_road,75981180.0,,4822
2008,79,Boys Over Flowers: Final,boys_over_flowers_final,72243609.0,,4823
2008,80,Babylon A.D.,babylon_ad,72109200.0,,4824
2008,81,Superhero Movie,superhero_movie,71538062.0,,4825
2008,82,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,hannah_montana_and_miley_cyrus_best_of_both_worlds_concert,70642966.0,,4826
2008,83,Departures,departures,70442129.0,,4827
2008,84,The House Bunny,the_house_bunny,70439696.0,,4828
2008,85,The X Files: I Want to Believe,the_x_files_i_want_to_believe,69363381.0,,4829
2008,86,Star Wars: The Clone Wars,star_wars_the_clone_wars,68282844.0,,4830
2008,87,Street Kings,street_kings,66476363.0,,4831
2008,88,Space Chimps,space_chimps,65097693.0,,4832
2008,89,The Bank Job,the_bank_job,64822796.0,,4833
2008,90,Baby Mama,baby_mama,64444713.0,,4834
2008,91,Inkheart,inkheart,62803180.0,,4835
2008,92,The Eye,the_eye,58010320.0,,4836
2008,93,Prom Night,prom_night,57197876.0,,4837
2008,94,"Definitely, Maybe",definitely_maybe,55990299.0,,4838
2008,95,Suspect X,suspect_x,54846110.0,,4839
2008,96,Milk,milk,54589558.0,,4840
2008,97,Untraceable,untraceable,52933513.0,,4841
2008,98,Doubt,doubt,51699984.0,,4842
2008,99,College Road Trip,college_road_trip,51549674.0,,4843
2008,100,Meet Dave,meet_dave,51339567.0,,4844
2009,1,Avatar,avatar,2743577587.0,,4945
2009,2,Harry Potter and the Half-Blood Prince,harry_potter_and_the_halfblood_prince,933959197.0,,4946
2009,3,Ice Age: Dawn of the Dinosaurs,ice_age_dawn_of_the_dinosaurs,886686817.0,,4947
